task_id,answer,correct_answer
2659,elaboration,elaboration
2660,attribution,attribution
2661,evaluation,evaluation
2662,comparison,comparison
2663,evaluation,preparation
2664,evidence,evaluation
2665,cause-effect,cause
2666,effect,joint
2667,elaboration,elaboration
2668,purpose,joint
2669,elaboration,elaboration
2670,concession,concession
2671,background,joint
2672,concession,elaboration
2673,joint,joint
2674,concession,concession
2675,cause,joint
2676,cause,joint
2677,motivation,elaboration
2678,conclusion,elaboration
2679,condition,elaboration
2680,attribution,attribution
2681,elaboration,sequence
2682,cause,joint
2683,conclusion,elaboration
2684,joint,joint
2685,evidence,preparation
2686,joint,joint
2687,contrast,contrast
2688,elaboration,sequence
2689,motivation,elaboration
2690,evaluation,evidence
2691,condition,elaboration
2692,conclusion,elaboration
2693,conclusion,elaboration
2694,sequence,evidence
2695,evaluation,preparation
2696,attribution,attribution
2697,solutionhood,preparation
2698,joint,joint
2699,condition,condition
2700,condition,elaboration
2701,effect,joint
2702,elaboration,elaboration
2703,contrast,contrast
2704,purpose,joint
2705,background,joint
2706,background,attribution
2707,purpose,joint
2708,elaboration,sequence
2709,evaluation,evidence
2710,antithesis,contrast
2711,elaboration,elaboration
2712,background,joint
2713,elaboration,elaboration
2714,joint,joint
2715,cause-effect,cause
2716,evaluation,comparison
2717,elaboration,elaboration
2718,cause-effect,cause
2719,effect,joint
2720,cause,joint
2721,comparison,preparation
2722,effect,joint
2723,background,attribution
2724,comparison,comparison
2725,background,joint
2726,preparation,solutionhood
2727,cause-effect,cause
2728,evaluation,evaluation
2729,cause-effect,cause
2730,effect,joint
2731,effect,joint
2732,elaboration,sequence
2733,background,joint
2734,attribution,attribution
2735,purpose,joint
2736,motivation,elaboration
2737,attribution,attribution
2738,effect,background
2739,elaboration,elaboration
2740,evidence,preparation
2741,effect,joint
2742,joint,joint
2743,attribution,attribution
2744,evaluation,preparation
2745,concession,elaboration
2746,elaboration,elaboration
2747,motivation,elaboration
2748,concession,condition
2749,concession,elaboration
2750,effect,joint
2751,background,joint
2752,elaboration,elaboration
2753,solutionhood,preparation
2754,elaboration,elaboration
2755,condition,condition
2756,contrast,contrast
2757,joint,joint
2758,conclusion,elaboration
2759,purpose,purpose
2760,attribution,attribution
2761,attribution,attribution
2762,solutionhood,solutionhood
2763,cause,joint
2764,effect,joint
2765,purpose,purpose
2766,effect,joint
2767,elaboration,elaboration
2768,conclusion,elaboration
2769,evidence,preparation
2770,condition,elaboration
2771,purpose,purpose
2772,cause,joint
2773,contrast,contrast
2774,purpose,joint
2775,evaluation,sequence
2776,evaluation,solutionhood
2777,effect,joint
2778,elaboration,elaboration
2779,purpose,purpose
2780,elaboration,elaboration
2781,evaluation,evaluation
2782,joint,joint
2783,evidence,evidence
2784,sequence,sequence
2785,comparison,preparation
2786,motivation,elaboration
2787,condition,condition
2788,joint,joint
2789,elaboration,elaboration
2790,evaluation,evidence
2791,elaboration,elaboration
2792,effect,joint
2793,cause,joint
2794,elaboration,elaboration
2795,effect,joint
2796,elaboration,elaboration
2797,cause,joint
2798,condition,condition
2799,comparison,preparation
2800,cause,joint
2801,attribution,attribution
2802,evidence,preparation
2803,background,attribution
2804,condition,elaboration
2805,effect,joint
2806,elaboration,sequence
2807,comparison,comparison
2808,evaluation,solutionhood
2809,conclusion,condition
2810,conclusion,condition
2811,cause-effect,cause
2812,contrast,contrast
2813,evaluation,evaluation
2814,joint,joint
2815,solutionhood,preparation
2816,background,joint
2817,purpose,attribution
2818,purpose,joint
2819,cause-effect,cause
2820,condition,condition
2821,contrast,contrast
2822,cause-effect,cause
2823,background,joint
2824,condition,condition
2825,cause-effect,cause
2826,purpose,contrast
2827,effect,joint
2828,cause-effect,cause
2829,elaboration,elaboration
2830,evidence,evidence
2831,cause-effect,cause
2832,cause-effect,cause
2833,concession,elaboration
2834,concession,condition
2835,evaluation,evaluation
2836,purpose,joint
2837,solutionhood,preparation
2838,comparison,preparation
2839,cause-effect,cause
2840,conclusion,elaboration
2841,cause,joint
2842,cause-effect,cause-effect
2843,effect,contrast
2844,purpose,joint
2845,cause,joint
2846,purpose,purpose
2847,elaboration,elaboration
2848,joint,joint
2849,elaboration,elaboration
2850,cause,joint
2851,purpose,joint
2852,evidence,evaluation
2853,elaboration,elaboration
2854,joint,joint
2855,purpose,joint
2856,joint,joint
2857,effect,joint
2858,contrast,contrast
2859,elaboration,elaboration
2860,attribution,attribution
2861,evidence,preparation
2862,restatement,interpretation-evaluation
2863,contrast,contrast
2864,condition,condition
2865,evaluation,evaluation
2866,concession,concession
2867,condition,elaboration
2868,contrast,contrast
2869,evaluation,sequence
2870,elaboration,elaboration
2871,condition,condition
2872,joint,joint
2873,comparison,comparison
2874,condition,elaboration
2875,joint,joint
2876,attribution,attribution
2877,attribution,attribution
2878,effect,joint
2879,joint,joint
2880,conclusion,elaboration
2881,elaboration,elaboration
2882,evaluation,solutionhood
2883,motivation,elaboration
2884,attribution,attribution
2885,concession,elaboration
2886,purpose,attribution
